molecule_chembl_id,canonical_smiles,standard_value,bioactivity_class
CHEMBL3133306,COc1cc(/C=C/c2ccc(OCCCCN(C)Cc3ccccc3)cc2)cc(OC)c1,34610.0,inactive
CHEMBL3133250,COc1cc(/C=C/c2ccc(OCCCN(C)Cc3ccccc3)cc2)cc(OC)c1,5010.0,intermediate
CHEMBL3133249,COc1cc(/C=C/c2ccc(OCCN(C)Cc3ccccc3)cc2)cc(OC)c1,89040.0,inactive
CHEMBL1179,N[C@@H]1C[C@H]1c1ccccc1,5900.0,intermediate
CHEMBL2334496,CC(C)(C)OC(=O)N1CCN(C(=S)SCc2cn(Cc3cc(=O)oc4cc(O)ccc34)nn2)CC1,1250000.0,inactive
CHEMBL3218125,CC(C)=NNc1nc(-c2ccc3ccccc3c2)cs1,3550.0,intermediate
CHEMBL3218126,CC/C(C)=N\Nc1nc(-c2ccc3ccccc3c2)cs1,2650.0,intermediate
CHEMBL3218127,CCC/C(C)=N\Nc1nc(-c2ccc3ccccc3c2)cs1,3110.0,intermediate
CHEMBL3218128,CC/C(C)=N/Nc1nc(-c2ccc3ccccc3c2)cs1,2320.0,intermediate
CHEMBL3218129,C/C(CC(C)C)=N/Nc1nc(-c2ccc3ccccc3c2)cs1,3560.0,intermediate
CHEMBL3218130,C=CCC/C(C)=N\Nc1nc(-c2ccc3ccccc3c2)cs1,3940.0,intermediate
CHEMBL3218131,CCCCC/C(C)=N\Nc1nc(-c2ccc3ccccc3c2)cs1,15960.0,inactive
CHEMBL3218132,CCCC/C(CC)=N\Nc1nc(-c2ccc3ccccc3c2)cs1,3760.0,intermediate
CHEMBL1421247,CC(C)=NNc1nc(-c2ccccc2)c(C)s1,5280.0,intermediate
CHEMBL3218134,CC/C(C)=N\Nc1nc(-c2ccccc2)c(C)s1,1530.0,intermediate
CHEMBL3218135,CCC/C(C)=N\Nc1nc(-c2ccccc2)c(C)s1,2310.0,intermediate
CHEMBL3218136,CC/C(C)=N/Nc1nc(-c2ccccc2)c(C)s1,2450.0,intermediate
CHEMBL3218137,C/C(CC(C)C)=N/Nc1nc(-c2ccccc2)c(C)s1,2780.0,intermediate
CHEMBL3218138,C=CCC/C(C)=N\Nc1nc(-c2ccccc2)c(C)s1,8850.0,intermediate
CHEMBL3218139,CCCCC/C(C)=N\Nc1nc(-c2ccccc2)c(C)s1,6000.0,intermediate
CHEMBL3218140,CCCC/C(CC)=N\Nc1nc(-c2ccccc2)c(C)s1,4780.0,intermediate
CHEMBL3218141,CCCCCC/C(C)=N\NC1=NC(c2ccccc2)=C(C)C1,3750.0,intermediate
CHEMBL3218142,c1ccc2cc(-c3csc(NN=C4CCCC4)n3)ccc2c1,2190.0,intermediate
CHEMBL3218143,CC1CCC/C1=N\Nc1nc(-c2ccc3ccccc3c2)cs1,2880.0,intermediate
CHEMBL3218144,CC1CC/C(=N\Nc2nc(-c3ccc4ccccc4c3)cs2)C1,3490.0,intermediate
CHEMBL3218145,c1ccc2cc(-c3csc(NN=C4CCCCC4)n3)ccc2c1,3190.0,intermediate
CHEMBL3218146,CC1CCCC/C1=N\Nc1nc(-c2ccc3ccccc3c2)cs1,4530.0,intermediate
CHEMBL3218147,CC1CCC/C(=N\Nc2nc(-c3ccc4ccccc4c3)cs2)C1,10840.0,inactive
CHEMBL3218148,CC1CCC(=NNc2nc(-c3ccc4ccccc4c3)cs2)CC1,11530.0,inactive
CHEMBL3218149,c1ccc2cc(-c3csc(NN=C4CCCCCC4)n3)ccc2c1,12610.0,inactive
CHEMBL3218150,c1ccc2cc(-c3csc(NN=C4CCCCCCC4)n3)ccc2c1,7550.0,intermediate
CHEMBL3218151,Cc1sc(NN=C2CCCC2)nc1-c1ccccc1,1410.0,intermediate
CHEMBL3218152,Cc1sc(N/N=C2\CCCC2C)nc1-c1ccccc1,1330.0,intermediate
CHEMBL3218153,Cc1sc(N/N=C2\CCC(C)C2)nc1-c1ccccc1,2310.0,intermediate
CHEMBL3218154,Cc1sc(NN=C2CCCCC2)nc1-c1ccccc1,1790.0,intermediate
CHEMBL3218155,Cc1sc(N/N=C2\CCCCC2C)nc1-c1ccccc1,1110.0,intermediate
CHEMBL3218156,Cc1sc(N/N=C2\CCCC(C)C2)nc1-c1ccccc1,2880.0,intermediate
CHEMBL3218157,Cc1sc(NN=C2CCC(C)CC2)nc1-c1ccccc1,2520.0,intermediate
CHEMBL3218158,Cc1sc(NN=C2CCCCCC2)nc1-c1ccccc1,1960.0,intermediate
CHEMBL3218159,Cc1sc(NN=C2CCCCCCC2)nc1-c1ccccc1,2310.0,intermediate
CHEMBL3218160,C(=N/Nc1nc(-c2ccc3ccccc3c2)cs1)\c1ccco1,2760.0,intermediate
CHEMBL3218161,C/C(=N\Nc1nc(-c2ccc3ccccc3c2)cs1)c1ccco1,2290.0,intermediate
CHEMBL3218162,C(=N/Nc1nc(-c2ccc3ccccc3c2)cs1)\c1cccs1,4630.0,intermediate
CHEMBL3218163,C/C(=N\Nc1nc(-c2ccc3ccccc3c2)cs1)c1cccs1,14530.0,inactive
CHEMBL3218165,C/C(=N\Nc1nc(-c2ccc3ccccc3c2)cs1)c1ccccc1,6230.0,intermediate
CHEMBL3218166,C(=N/Nc1nc(-c2ccc3ccccc3c2)cs1)\c1cccnc1,4760.0,intermediate
CHEMBL3218167,C(=N/Nc1nc(-c2ccc3ccccc3c2)cs1)\c1ccncc1,7480.0,intermediate
CHEMBL3219194,C(=N/Nc1nc(-c2ccc3ccccc3c2)cs1)\c1c[nH]c2ccccc12,5990.0,intermediate
CHEMBL3219195,C(=N/Nc1nc(-c2ccc3ccccc3c2)cs1)\c1cccc2ccccc12,22900.0,inactive
CHEMBL3219197,C/C(=N\Nc1nc(-c2ccc3ccccc3c2)cs1)c1cc2ccccc2oc1=O,10840.0,inactive
CHEMBL3213945,Cc1sc(N/N=C/c2ccco2)nc1-c1ccccc1,3060.0,intermediate
CHEMBL3219198,C/C(=N\Nc1nc(-c2ccccc2)c(C)s1)c1ccco1,2100.0,intermediate
CHEMBL3191757,Cc1sc(N/N=C/c2cccs2)nc1-c1ccccc1,3050.0,intermediate
CHEMBL3219199,C/C(=N\Nc1nc(-c2ccccc2)c(C)s1)c1cccs1,2340.0,intermediate
CHEMBL3219200,C/C(=N\Nc1nc(-c2ccccc2)c(C)s1)c1nccs1,280.0,active
CHEMBL3219201,C/C(=N\Nc1nc(-c2ccccc2)c(C)s1)C1CCCCC1,6140.0,intermediate
CHEMBL3219202,C/C(=N\Nc1nc(-c2ccccc2)c(C)s1)c1ccccc1,2230.0,intermediate
CHEMBL3219203,C/C(=N\Nc1nc(-c2ccccc2)c(C)s1)c1ccccn1,880.0,active
CHEMBL1984764,Cc1sc(N/N=C/c2cccnc2)nc1-c1ccccc1,2220.0,intermediate
CHEMBL3219204,Cc1sc(N/N=C/c2ccncc2)nc1-c1ccccc1,1370.0,intermediate
CHEMBL3219205,Cc1sc(N/N=C/c2ccc3c(c2)OCO3)nc1-c1ccccc1,6570.0,intermediate
CHEMBL3219206,Cc1sc(N/N=C/c2c[nH]c3ccccc23)nc1-c1ccccc1,1400.0,intermediate
CHEMBL3219490,Cc1sc(N/N=C/c2cc3ccccc3oc2=O)nc1-c1ccccc1,3020.0,intermediate
CHEMBL8706,C#CCN(C)CCCOc1ccc(Cl)cc1Cl,61350.0,inactive
CHEMBL972,C#CCN(C)[C@H](C)Cc1ccccc1,19.6,active
CHEMBL92401,CC(C)NNC(=O)c1ccncc1,7540.0,intermediate
CHEMBL326294,O=C1Nc2ccccc2C1=O,18750.0,inactive
CHEMBL3219617,C(=N/c1ccccc1)\c1ccccn1,1300000.0,inactive
CHEMBL3219618,CN(C)c1ccc(/N=C/c2ccccn2)cc1,68.0,active
CHEMBL402456,c1ccc(NCc2ccccn2)cc1,182000.0,inactive
CHEMBL3219619,CN(C)c1ccc(NCc2ccccn2)cc1,52.0,active
CHEMBL3219620,Nc1ccc(NCc2ccccn2)cc1,18000.0,inactive
CHEMBL3219621,c1ccc(/N=N/c2ccccn2)cc1,10000.0,inactive
CHEMBL1984524,CN(C)c1ccc(/N=N/c2ccccn2)cc1,140.0,active
CHEMBL887,C#CCN[C@@H]1CCc2ccccc21,14.0,active
CHEMBL510349,O=c1oc2ccccc2cc1-c1ccccc1,11810.0,inactive
CHEMBL1783714,Cc1ccc2oc(=O)c(-c3ccccc3)cc2c1,283.75,active
CHEMBL1835228,Cc1ccc(-c2cc3cc(C)ccc3oc2=O)cc1,0.3085,active
CHEMBL3220507,Cc1ccc(C(=O)Nc2cc3cc(C)ccc3oc2=O)cc1,170.0,active
CHEMBL1325943,Cc1ccc(C(=O)Nc2cc3ccccc3oc2=O)cc1,7960.0,intermediate
CHEMBL252403,O=C(Nc1cc2ccccc2oc1=O)c1ccccc1,760.0,active
CHEMBL3220508,COc1ccc(C(=O)Nc2cc3ccccc3oc2=O)cc1,30500.0,inactive
CHEMBL3220509,O=C(Nc1cc2ccccc2oc1=O)c1ccc(Cl)cc1,1950.0,intermediate
CHEMBL3220511,COc1ccc(C(=O)Nc2cc3ccccc3oc2=O)cc1OC,58380.0,inactive
CHEMBL3220512,COc1cc(C(=O)Nc2cc3ccccc3oc2=O)cc(OC)c1OC,72580.0,inactive
CHEMBL3220513,O=C(Nc1cc2ccccc2oc1=O)c1ccc(Cl)c(Cl)c1,5950.0,intermediate
CHEMBL1426944,O=C(Nc1cc2ccccc2oc1=O)C1CCCCC1,49960.0,inactive
CHEMBL972,C#CCN(C)[C@H](C)Cc1ccccc1,14800.0,inactive
CHEMBL92401,CC(C)NNC(=O)c1ccncc1,7540.0,intermediate
CHEMBL3264960,C[C@@H]1CC/C(=N/Nc2nc(-c3ccc(F)cc3F)cs2)C1,2.91,active
CHEMBL3264959,C[C@@H]1CC/C(=N\Nc2nc(-c3ccc(F)cc3F)cs2)C1,5.06,active
CHEMBL3350351,C[C@@H]1CCC(=NNc2nc(-c3ccc(F)cc3F)cs2)C1,5.32,active
CHEMBL3264954,CC1CCC/C1=N\Nc1nc(-c2ccc(F)cc2F)cs1,6.16,active
CHEMBL92401,CC(C)NNC(=O)c1ccncc1,7540.0,intermediate
CHEMBL3264952,CC1CCC/C1=N\Nc1nc(-c2ccc([N+](=O)[O-])cc2)cs1,8.31,active
CHEMBL3264951,CC1CCC/C1=N\Nc1nc(-c2ccc(F)cc2)cs1,9.13,active
CHEMBL3264958,CC1CC/C(=N\Nc2nc(-c3ccc(F)cc3F)cs2)C1,9.34,active
CHEMBL326294,O=C1Nc2ccccc2C1=O,18750.0,inactive
CHEMBL972,C#CCN(C)[C@H](C)Cc1ccccc1,19.6,active
CHEMBL3264953,CC1CCC/C1=N\Nc1nc(-c2ccc(C#N)cc2)cs1,38.03,active
CHEMBL8706,C#CCN(C)CCCOc1ccc(Cl)cc1Cl,61350.0,inactive
CHEMBL3264955,CC1CC/C(=N\Nc2nc(-c3ccc(F)cc3)cs2)C1,65.49,active
CHEMBL3264957,CC1CC/C(=N\Nc2nc(-c3ccc(C#N)cc3)cs2)C1,227.48,active
CHEMBL3264956,CC1CC/C(=N\Nc2nc(-c3ccc([N+](=O)[O-])cc3)cs2)C1,375.71,active
CHEMBL1388493,O=C(NCCCN1CCOCC1)c1cc2ccccc2oc1=O,13460.0,inactive
CHEMBL3261198,Cc1ccccc1NC(=O)c1cc2ccccc2oc1=O,2960.0,intermediate
CHEMBL3261199,COc1ccccc1NC(=O)c1cc2ccccc2oc1=O,35400.0,inactive
CHEMBL445184,Cc1cccc(NC(=O)c2cc3ccccc3oc2=O)c1,930.0,active
CHEMBL509345,O=C(Nc1cccc(C(F)(F)F)c1)c1cc2ccccc2oc1=O,3300.0,intermediate
CHEMBL3261200,O=C(NCCCN1CCOCC1)c1cc2cc(Br)cc(Br)c2oc1=O,10560.0,inactive
CHEMBL3261201,Cc1ccccc1NC(=O)c1cc2cc(Br)cc(Br)c2oc1=O,4680.0,intermediate
CHEMBL3261202,COc1ccccc1NC(=O)c1cc2cc(Br)cc(Br)c2oc1=O,20170.0,inactive
CHEMBL3261203,Cc1cccc(NC(=O)c2cc3cc(Br)cc(Br)c3oc2=O)c1,21550.0,inactive
CHEMBL3261204,O=C(Nc1cccc(C(F)(F)F)c1)c1cc2cc(Br)cc(Br)c2oc1=O,7090.0,intermediate
CHEMBL3261206,O=C(NCCCN1CCOCC1)c1cc2cc([N+](=O)[O-])ccc2oc1=O,46070.0,inactive
CHEMBL3261207,Cc1ccccc1NC(=O)c1cc2cc([N+](=O)[O-])ccc2oc1=O,29420.0,inactive
CHEMBL3261208,COc1ccccc1NC(=O)c1cc2cc([N+](=O)[O-])ccc2oc1=O,50030.0,inactive
CHEMBL3261209,Cc1cccc(NC(=O)c2cc3cc([N+](=O)[O-])ccc3oc2=O)c1,39110.0,inactive
CHEMBL3261210,O=C(Nc1cccc(C(F)(F)F)c1)c1cc2cc([N+](=O)[O-])ccc2oc1=O,22800.0,inactive
CHEMBL3261211,CCCCCCN(CCCCCC)C(=O)c1cc2ccccc2oc1=O,8050.0,intermediate
CHEMBL3261212,CC(C)(C)NC(=O)c1cc2cc(Br)cc(Br)c2oc1=O,14710.0,inactive
CHEMBL3261213,CCC(C)NC(=O)c1cc2cc([N+](=O)[O-])ccc2oc1=O,19060.0,inactive
CHEMBL92401,CC(C)NNC(=O)c1ccncc1,7800.0,intermediate
CHEMBL3288291,O=C1CCCc2cc(OCc3ccccc3)ccc21,63.0,active
CHEMBL3288292,O=C1CCCc2cc(OCc3cccc(F)c3)ccc21,17.0,active
CHEMBL3288293,O=C1CCCc2cc(OCc3ccc(F)cc3)ccc21,8.0,active
CHEMBL3288294,O=C1CCCc2cc(OCc3cccc(Cl)c3)ccc21,15.0,active
CHEMBL3288295,O=C1CCCc2cc(OCc3ccc(Cl)cc3)ccc21,7.0,active
CHEMBL3288296,O=C1CCCc2cc(OCc3cccc(Br)c3)ccc21,9.0,active
CHEMBL3288297,O=C1CCCc2cc(OCc3ccc(Br)cc3)ccc21,9.0,active
CHEMBL3288298,O=C1CCCc2cc(OCc3cccc(I)c3)ccc21,4.5,active
CHEMBL3288299,O=C1CCCc2cc(OCc3ccc(I)cc3)ccc21,6.5,active
CHEMBL3288300,Cc1ccc(COc2ccc3c(c2)CCCC3=O)cc1,11.0,active
CHEMBL3288301,N#Cc1cccc(COc2ccc3c(c2)CCCC3=O)c1,78.0,active
CHEMBL3288302,N#Cc1ccc(COc2ccc3c(c2)CCCC3=O)cc1,11.0,active
CHEMBL3288303,O=C1CCCc2cc(OCc3ccc(C(F)(F)F)cc3)ccc21,6.0,active
CHEMBL3288304,O=C1CCCc2cc(OCCc3ccccc3)ccc21,33.0,active
CHEMBL3288305,O=C1CCCc2cc(OCCCc3ccccc3)ccc21,32.0,active
CHEMBL193373,O=C1CCCc2ccccc21,18600.0,inactive
CHEMBL3288306,O=C1CCCc2cc(O)ccc21,66400.0,inactive
CHEMBL279390,NCCNC(=O)c1ccc(Cl)cn1,91.0,active
CHEMBL446785,CC(/C=C/C=C(\C)C(=O)O[C@@H]1O[C@H](CO[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@H](O)[C@H]1O)=C\C=C\C=C(C)\C=C\C=C(/C)C(=O)O[C@@H]1O[C@H](CO[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@H](O)[C@H]1O,128000.0,inactive
CHEMBL3299038,CC1=C(/C=N/NC(N)=O)C(C)(C)CC=C1,111000.0,inactive
CHEMBL3299039,CC1=C(/C=N/NC(N)=S)C(C)(C)CC=C1,74500.0,inactive
CHEMBL3299040,CC1=C(/C=N/N(C)C(N)=S)C(C)(C)CC=C1,117000.0,inactive
CHEMBL3299041,CC1=C(/C=N/NC(=S)Nc2ccccc2)C(C)(C)CC=C1,224000.0,inactive
CHEMBL3299042,CC1=C(/C=N/N=C2/NC(=O)CS2)C(C)(C)CC=C1,168000.0,inactive
CHEMBL3299043,CC1=C(/C=N/N=C2\SCC(=O)N2Cc2ccccc2)C(C)(C)CC=C1,215000.0,inactive
CHEMBL3299140,CC1=C(/C=N/Nc2nc(-c3cccc([N+](=O)[O-])c3)cs2)C(C)(C)CC=C1,100.0,active
CHEMBL279390,NCCNC(=O)c1ccc(Cl)cn1,91.0,active
CHEMBL3354977,COC[C@@H]1CN(c2noc3cc(OCCCC(F)(F)F)ccc23)C(=O)O1,47.0,active
CHEMBL3354978,COC[C@@H]1CN(c2noc3cc(OCCCF)ccc23)C(=O)O1,330.0,active
CHEMBL3354979,COC[C@@H]1CN(c2noc3cc(OCCCCF)ccc23)C(=O)O1,120.0,active
CHEMBL3354980,COC[C@@H]1CN(c2noc3cc(OCCCCCF)ccc23)C(=O)O1,110.0,active
CHEMBL3360730,Cc1ccc2oc(=O)c(-c3ccccc3[N+](=O)[O-])cc2c1,5520.0,intermediate
CHEMBL3360731,Cc1ccc2oc(=O)c(-c3cccc([N+](=O)[O-])c3)cc2c1,6.0,active
CHEMBL3360732,Cc1ccc2oc(=O)c(-c3ccc([N+](=O)[O-])cc3)cc2c1,2.1,active
CHEMBL3360733,Cc1ccc2oc(=O)c(-c3ccccc3N)cc2c1,2170.0,intermediate
CHEMBL3360734,Cc1ccc2oc(=O)c(-c3cccc(N)c3)cc2c1,2.2,active
CHEMBL3360735,Cc1ccc2oc(=O)c(-c3ccc(N)cc3)cc2c1,4.1,active
CHEMBL972,C#CCN(C)[C@H](C)Cc1ccccc1,19.6,active
CHEMBL472081,CC(C)NC(=O)c1cc2ccccc2oc1=O,10460.0,inactive
CHEMBL3299111,CC(C)(C)NC(=O)c1cc2ccccc2oc1=O,7900.0,intermediate
CHEMBL3261213,CCC(C)NC(=O)c1cc2cc([N+](=O)[O-])ccc2oc1=O,17440.0,inactive
CHEMBL3297785,CC(C)NC(=O)c1cc2cc(Br)cc(Br)c2oc1=O,10350.0,inactive
CHEMBL3297786,CCC(C)NC(=O)c1cc2cc(Br)cc(Br)c2oc1=O,45370.0,inactive
CHEMBL3297787,CCCCCCN(CCCCCC)C(=O)c1cc2cc(Br)cc(Br)c2oc1=O,7410.0,intermediate
CHEMBL3297791,O=C(Sc1ccc(Br)cc1)c1cc2ccccc2oc1=O,6500.0,intermediate
CHEMBL3297792,O=C(SCc1ccco1)c1cc2ccccc2oc1=O,210.0,active
CHEMBL3297793,O=C(Sc1ncccn1)c1cc2ccccc2oc1=O,7680.0,intermediate
CHEMBL3297794,CCCCSC(=O)c1cc2ccccc2oc1=O,16010.0,inactive
CHEMBL3297795,O=C(Sc1ccc(Br)cc1)c1cc2cc(Br)c(Br)cc2oc1=O,25180.0,inactive
CHEMBL3297796,O=C(SCc1ccco1)c1cc2cc(Br)c(Br)cc2oc1=O,5680.0,intermediate
CHEMBL3297870,O=C(Sc1ccc(Br)cc1)c1cc2cc([N+](=O)[O-])ccc2oc1=O,20710.0,inactive
CHEMBL3297871,O=C(SCc1ccco1)c1cc2cc([N+](=O)[O-])ccc2oc1=O,13090.0,inactive
CHEMBL3298602,O=C(Sc1ccc(Br)cc1)c1cc2cc(C(F)(F)F)ccc2oc1=O,15210.0,inactive
CHEMBL92401,CC(C)NNC(=O)c1ccncc1,7650.0,intermediate
CHEMBL396778,C[C@H](NCc1ccc(OCc2cccc(F)c2)cc1)C(N)=O,9.0,active
CHEMBL1201142,C#CCN[C@@H]1CCc2ccccc21.CS(=O)(=O)O,14.0,active
CHEMBL1200904,C#CCN(C)[C@H](C)Cc1ccccc1.Cl,6.79,active
CHEMBL396778,C[C@H](NCc1ccc(OCc2cccc(F)c2)cc1)C(N)=O,5.18,active
CHEMBL1200904,C#CCN(C)[C@H](C)Cc1ccccc1.Cl,6.59,active
CHEMBL3319273,Cn1ncc2cc(/C=N/c3ccc(Cl)c(Cl)c3)ccc21,1.03,active
CHEMBL3319272,Clc1ccc(/N=C/c2ccc3[nH]ncc3c2)cc1Cl,0.612,active
CHEMBL3319271,O=C(Nc1ccc(Cl)c(Cl)c1)c1ccc2nncn2c1,2270.0,intermediate
CHEMBL3319270,O=C(Nc1ccc(Cl)c(Cl)c1)c1ccc2nccn2c1,141.0,active
CHEMBL3319269,Cn1ccc2cc(C(=O)Nc3ccc(Cl)c(Cl)c3)ccc21,2.26,active
CHEMBL3319268,O=C(Nc1ccc(Cl)c(Cl)c1)c1ccc2[nH]ccc2c1,0.227,active
CHEMBL3319267,O=C(Nc1ccc(Cl)c(O)c1)c1ccc2cn[nH]c2c1,6220.0,intermediate
CHEMBL3319266,COc1cc(NC(=O)c2ccc3cn[nH]c3c2)ccc1Cl,2760.0,intermediate
CHEMBL3319265,O=C(Nc1ccc(O)c(Cl)c1)c1ccc2cn[nH]c2c1,10000.0,inactive
CHEMBL3319264,COc1ccc(NC(=O)c2ccc3cn[nH]c3c2)cc1Cl,1280.0,intermediate
CHEMBL3319263,COc1ccc(NC(=O)c2ccc3cn[nH]c3c2)cc1OC,10000.0,inactive
CHEMBL3319262,O=C(Nc1ccc(F)c(F)c1)c1ccc2cn[nH]c2c1,1300.0,intermediate
CHEMBL3319261,O=C(Nc1ccc(Cl)c(F)c1)c1ccc2cn[nH]c2c1,316.0,active
CHEMBL3319260,O=C(Nc1ccc(F)c(Cl)c1)c1ccc2cn[nH]c2c1,234.0,active
CHEMBL3319259,O=C(Nc1cc(Cl)cc(Cl)c1)c1ccc2cn[nH]c2c1,335.0,active
CHEMBL3319258,O=C(Nc1ccc(Cl)c(Cl)c1)c1ccc2cn[nH]c2c1,67.1,active
CHEMBL3319257,Cn1cc2cc(C(=O)Nc3ccc(Cl)c(Cl)c3)ccc2n1,1.44,active
CHEMBL3319256,Cn1ncc2cc(C(=O)Nc3ccc(Cl)c(Cl)c3)ccc21,0.386,active
CHEMBL3319255,O=C(NCc1ccc(Cl)c(Cl)c1)c1ccc2[nH]ncc2c1,388.0,active
CHEMBL3319254,O=C(Nc1cnc(Cl)c(Cl)c1)c1ccc2[nH]ncc2c1,5.42,active
CHEMBL3319253,O=C(Nc1ccc(Cl)c(O)c1)c1ccc2[nH]ncc2c1,37.5,active
CHEMBL3319252,COc1cc(NC(=O)c2ccc3[nH]ncc3c2)ccc1Cl,4.36,active
CHEMBL3319251,O=C(Nc1ccc(O)c(Cl)c1)c1ccc2[nH]ncc2c1,123.0,active
CHEMBL3319250,COc1ccc(NC(=O)c2ccc3[nH]ncc3c2)cc1Cl,3.42,active
CHEMBL3319249,COc1ccc(NC(=O)c2ccc3[nH]ncc3c2)cc1OC,185.0,active
CHEMBL3319248,O=C(Nc1ccc(F)c(F)c1)c1ccc2[nH]ncc2c1,1.59,active
CHEMBL3319247,O=C(Nc1ccc(Cl)c(F)c1)c1ccc2[nH]ncc2c1,0.668,active
CHEMBL3317469,O=C(Nc1ccc(F)c(Cl)c1)c1ccc2[nH]ncc2c1,0.679,active
CHEMBL3319246,O=C(Nc1cc(Cl)cc(Cl)c1)c1ccc2[nH]ncc2c1,2.75,active
CHEMBL3319245,O=C(Nc1ccccc1)c1ccc2[nH]ncc2c1,117.0,active
CHEMBL3319244,O=C(Nc1ccc(Cl)c(Cl)c1)c1ccc2[nH]ncc2c1,0.586,active
CHEMBL3319243,O=C(Cc1ccc(Cl)c(Cl)c1)Nc1ccc2[nH]ncc2c1,882.0,active
CHEMBL165372,O=[N+]([O-])c1ccc2[nH]ncc2c1,2500.0,intermediate
CHEMBL3319238,O=C(Nc1ccc2cn[nH]c2c1)c1cnc(N2CCOCC2)c(Cl)c1,220.0,active
CHEMBL3319239,Cn1cc(C(=O)Nc2ccc3[nH]ncc3c2)ccc1=O,10000.0,inactive
CHEMBL3319240,O=C(Nc1ccc2[nH]ncc2c1)c1c(F)cccc1Cl,3300.0,intermediate
CHEMBL3319241,O=C(Nc1ccc2[nH]ncc2c1)c1cccc(Cl)c1Cl,2590.0,intermediate
CHEMBL3319242,O=C(Nc1ccc2[nH]ncc2c1)c1ccc(Cl)c(Cl)c1,12.4,active
CHEMBL3989843,N[C@@H]1C[C@H]1c1ccccc1.N[C@H]1C[C@@H]1c1ccccc1,1050.0,intermediate
CHEMBL3330328,C[C@@]1(N)C[C@H]1c1ccccc1.Cl,10.0,active
CHEMBL3330329,CC[C@@]1(N)C[C@@H]1c1ccccc1.Cl,190.0,active
CHEMBL3330330,CCC[C@@]1(N)C[C@H]1c1ccccc1.Cl,600.0,active
CHEMBL3330331,Cl.N[C@@]1(c2ccccc2)C[C@H]1c1ccccc1,10400.0,inactive
CHEMBL3330332,Cl.N[C@]1(Cc2ccccc2)C[C@@H]1c1ccccc1,50500.0,inactive
CHEMBL3330333,Cl.N[C@]1(Cc2ccc3ccccc3c2)C[C@H]1c1ccccc1,12700.0,inactive
CHEMBL3330334,Cl.N[C@]1(CCc2ccccc2)C[C@H]1c1ccccc1,941.0,active
CHEMBL3330335,C[C@]1(N)C[C@@H]1c1ccccc1.Cl,998.0,active
CHEMBL3330336,CC[C@@]1(N)C[C@H]1c1ccccc1.Cl,33300.0,inactive
CHEMBL3330337,Cl.N[C@]1(c2ccccc2)C[C@H]1c1ccccc1,5550.0,intermediate
CHEMBL3330338,Cl.N[C@]1(Cc2ccccc2)C[C@H]1c1ccccc1,28100.0,inactive
CHEMBL3330339,C[C@]1(N)C[C@@H]1c1ccccc1.O=C(O)C(F)(F)F,7.0,active
CHEMBL3330340,CC[C@]1(N)C[C@@H]1c1ccccc1.Cl,88.0,active
CHEMBL3330341,Cl.N[C@@]1(c2ccccc2)C[C@@H]1c1ccccc1,11500.0,inactive
CHEMBL3330342,Cl.N[C@@]1(Cc2ccccc2)C[C@@H]1c1ccccc1,74300.0,inactive
CHEMBL3394507,O=C(CN1CCOCC1)N1N=C(c2ccc(F)cc2)CC1c1cc(Cl)ccc1O,30170.0,inactive
CHEMBL3394505,COc1ccc(C2=NN(C(=O)CN3CCOCC3)C(c3cc(Cl)ccc3O)C2)cc1,56500.0,inactive
CHEMBL3394504,O=C(CN1CCOCC1)N1N=C(c2ccc(Cl)cc2)CC1c1ccccc1O,31550.0,inactive
CHEMBL3394499,O=C(CN1CCCCC1)N1N=C(c2ccc(Cl)cc2)CC1c1cc(Cl)ccc1O,44090.0,inactive
CHEMBL3394497,Cc1ccc(C2=NN(C(=O)CN3CCCCC3)C(c3cc(Cl)ccc3O)C2)cc1,56210.0,inactive
CHEMBL3394495,O=C(CN1CCCCC1)N1N=C(c2ccc(Cl)cc2)CC1c1ccccc1O,40090.0,inactive
CHEMBL3394494,O=C(CN1CCCCC1)N1N=C(c2ccc(F)cc2)CC1c1ccccc1O,47360.0,inactive
CHEMBL3394493,O=C(CN1CCCCC1)N1N=C(c2ccccc2)CC1c1ccccc1O,50580.0,inactive
CHEMBL3394492,Cc1ccc(C2=NN(C(=O)CN3CCCCC3)C(c3ccccc3O)C2)cc1,45610.0,inactive
CHEMBL3394491,COc1ccc(C2=NN(C(=O)CN3CCCCC3)C(c3ccccc3O)C2)cc1,59400.0,inactive
CHEMBL3394489,O=C(CBr)N1N=C(c2ccc(F)cc2)CC1c1ccccc1O,52880.0,inactive
CHEMBL972,C#CCN(C)[C@H](C)Cc1ccccc1,2820.0,intermediate
CHEMBL3394525,CC1=NN(C(=O)CN2CCC(CO)CC2)C(c2cc(Br)cc(Br)c2O)C1,30080.0,inactive
CHEMBL3394523,CC1=NN(C(=O)CN2CCN(CCO)CC2)C(c2cc(Br)cc(Br)c2O)C1,42320.0,inactive
CHEMBL3394521,CC1=NN(C(=O)CN2CCC(=O)CC2)C(c2cc(Br)cc(Br)c2O)C1,58940.0,inactive
CHEMBL3394520,CC1=NN(C(=O)CN2CCCCC2)C(c2cc(Br)cc(Br)c2O)C1,49890.0,inactive
